"TIME","GEO","DURATION","UNIT","Value","Flag and Footnotes"
"2010","Spain","10 years","Number","4,041",""
"2010","Spain","20 years","Number","2,834",""
"2010","Spain","30 years or over","Number","11,936",""
"2010","France","Less than 1 year","Number","121",""
"2010","France","Less than 5 years","Number","17,741",""
"2010","France","10 years","Number","5,908",""
"2010","France","20 years","Number","3,302",""
"2010","France","30 years or over","Number","15,036",""
"2010","France (metropolitan)","Less than 1 year","Number","116",""
"2010","France (metropolitan)","Less than 5 years","Number","17,466",""
"2010","France (metropolitan)","10 years","Number","5,784",""
"2010","France (metropolitan)","20 years","Number","3,206",""
"2010","France (metropolitan)","30 years or over","Number","14,725",""
"2010","Croatia","Less than 1 year","Number","28",""
"2010","Croatia","Less than 5 years","Number","970",""
"2010","Croatia","10 years","Number","189",""
"2010","Croatia","20 years","Number","128",""
"2010","Croatia","30 years or over","Number","443",""
"2010","Italy","Less than 1 year","Number","0",""
"2010","Italy","Less than 5 years","Number","191",""
"2010","Italy","10 years","Number","2,756",""
"2010","Italy","20 years","Number","1,905",""
"2010","Italy","30 years or over","Number","8,235",""
"2010","Cyprus","Less than 1 year","Number",":",""
"2010","Cyprus","Less than 5 years","Number",":",""
"2010","Cyprus","10 years","Number",":",""
"2010","Cyprus","20 years","Number",":",""
"2010","Cyprus","30 years or over","Number",":",""
"2010","Latvia","Less than 1 year","Number","3",""
"2010","Latvia","Less than 5 years","Number","1,170",""
"2010","Latvia","10 years","Number","160",""
"2010","Latvia","20 years","Number","144",""
"2010","Latvia","30 years or over","Number","278",""
"2010","Lithuania","Less than 1 year","Number","86",""
"2010","Lithuania","Less than 5 years","Number","2,229",""
"2010","Lithuania","10 years","Number","307",""
"2010","Lithuania","20 years","Number","361",""
"2010","Lithuania","30 years or over","Number","668",""
"2010","Luxembourg","Less than 1 year","Number","4",""
"2010","Luxembourg","Less than 5 years","Number","144",""
"2010","Luxembourg","10 years","Number","59",""
"2010","Luxembourg","20 years","Number","35",""
"2010","Luxembourg","30 years or over","Number","54",""
"2010","Hungary","Less than 1 year","Number","48",""
"2010","Hungary","Less than 5 years","Number","3,767",""
"2010","Hungary","10 years","Number","941",""
"2010","Hungary","20 years","Number","817",""
"2010","Hungary","30 years or over","Number","1,822",""
"2010","Malta","Less than 1 year","Number",":",""
"2010","Malta","Less than 5 years","Number",":",""
"2010","Malta","10 years","Number",":",""
"2010","Malta","20 years","Number",":",""
"2010","Malta","30 years or over","Number",":",""
"2010","Netherlands","Less than 1 year","Number","90",""
"2010","Netherlands","Less than 5 years","Number","5,961",""
"2010","Netherlands","10 years","Number","1,393",""
"2010","Netherlands","20 years","Number","922",""
"2010","Netherlands","30 years or over","Number","2,835",""
"2010","Austria","Less than 1 year","Number","76",""
"2010","Austria","Less than 5 years","Number","3,648",""
"2010","Austria","10 years","Number","679",""
"2010","Austria","20 years","Number","406",""
"2010","Austria","30 years or over","Number","1,153",""
"2010","Poland","Less than 1 year","Number","9",""
"2010","Poland","Less than 5 years","Number","10,277",""
"2010","Poland","10 years","Number","2,412",""
"2010","Poland","20 years","Number","1,870",""
"2010","Poland","30 years or over","Number","5,597",""
"2010","Portugal","Less than 1 year","Number",":",""
"2010","Portugal","Less than 5 years","Number",":",""
"2010","Portugal","10 years","Number",":",""
"2010","Portugal","20 years","Number",":",""
"2010","Portugal","30 years or over","Number",":",""
"2010","Romania","Less than 1 year","Number","89",""
"2010","Romania","Less than 5 years","Number","7,459",""
"2010","Romania","10 years","Number","1,214",""
"2010","Romania","20 years","Number","858",""
"2010","Romania","30 years or over","Number","1,777",""
"2010","Slovenia","Less than 1 year","Number","7",""
"2010","Slovenia","Less than 5 years","Number","346",""
"2010","Slovenia","10 years","Number","78",""
"2010","Slovenia","20 years","Number","72",""
"2010","Slovenia","30 years or over","Number","279",""
"2010","Slovakia","Less than 1 year","Number","20",""
"2010","Slovakia","Less than 5 years","Number","1,626",""
"2010","Slovakia","10 years","Number","435",""
"2010","Slovakia","20 years","Number","483",""
"2010","Slovakia","30 years or over","Number","878",""
"2010","Finland","Less than 1 year","Number","18",""
"2010","Finland","Less than 5 years","Number","3,240",""
"2010","Finland","10 years","Number","510",""
"2010","Finland","20 years","Number","299",""
"2010","Finland","30 years or over","Number","959",""
"2010","Sweden","Less than 1 year","Number","136",""
"2010","Sweden","Less than 5 years","Number","6,952",""
"2010","Sweden","10 years","Number","883",""
"2010","Sweden","20 years","Number","494",""
"2010","Sweden","30 years or over","Number","1,128",""
"2010","United Kingdom","Less than 1 year","Number","27",""
"2010","United Kingdom","Less than 5 years","Number","20,784",""
"2010","United Kingdom","10 years","Number","5,604",""
"2010","United Kingdom","20 years","Number","3,298",""
"2010","United Kingdom","30 years or over","Number","10,052",""
"2010","Iceland","Less than 1 year","Number","4",""
"2010","Iceland","Less than 5 years","Number","120",""
"2010","Iceland","10 years","Number","32",""
"2010","Iceland","20 years","Number","10",""
"2010","Iceland","30 years or over","Number","43",""
"2010","Liechtenstein","Less than 1 year","Number",":",""
"2010","Liechtenstein","Less than 5 years","Number",":",""
"2010","Liechtenstein","10 years","Number",":",""
"2010","Liechtenstein","20 years","Number",":",""
"2010","Liechtenstein","30 years or over","Number",":",""
"2010","Norway","Less than 1 year","Number","7",""
"2010","Norway","Less than 5 years","Number","1,438",""
"2010","Norway","10 years","Number","491",""
"2010","Norway","20 years","Number","226",""
"2010","Norway","30 years or over","Number","990",""
"2010","Switzerland","Less than 1 year","Number","38",""
"2010","Switzerland","Less than 5 years","Number","2,454",""
"2010","Switzerland","10 years","Number","978",""
"2010","Switzerland","20 years","Number","662",""
"2010","Switzerland","30 years or over","Number","1,715",""
"2011","Belgium","Less than 1 year","Number",":",""
"2011","Belgium","Less than 5 years","Number",":",""
"2011","Belgium","10 years","Number",":",""
"2011","Belgium","20 years","Number",":",""
"2011","Belgium","30 years or over","Number",":",""
